roll		pitch		yaw		AccX	AccY	AccZ	GyrX	GyrY	GyrZ	MagX	MagY	MagZ
2.32173308918	-1.79632014951	172.701589126	-11040	290	18776	-921	-6676	-57	24589	24587	16390
-11.0585951388	-23.5581393783	-179.994757837	17726	-9229	2085	-5407	-8280	-2788	46	-38	-11
-16.9287346488	-24.1415602338	-179.334642538	5658	-9134	5910	63	-5045	-1537	39	-20	32767
-16.3917589336	-30.9006760683	-177.033801025	10533	-6078	19402	-440	-3922	-956	16391	-21	-24578
-21.5925980736	-41.0142651323	-168.169705625	4210	-5071	8693	-3308	-2418	140	-26	-21	-13
-24.9825306263	-37.822263862	-170.824199786	-310	-5692	2193	2149	-6437	-1267	-20	16386	24574
-19.2330719798	-31.7138699747	174.239820691	2213	-2856	20195	-1323	-3122	-1198	-31	32767	32766
-15.6997851191	-37.0557659823	178.634147412	6547	-2526	16215	-343	-5060	1482	-62	55	-24577
-14.778736333	-31.0423685297	177.588359809	-15515	4753	11869	-168	1860	1548	-108	53	-55
-17.0037165164	-29.9658986682	161.887736461	-5096	-7986	19701	-531	-1689	-4712	-121	8196	-102
-19.882828722	-21.0529944534	153.067172231	-22903	-3031	14744	-174	-351	-122	-113	8207	-179
-23.261546202	-20.3473283843	151.925751215	-5483	-3595	1071	-889	-3583	-2907	-108	35	-192
-19.3641481576	-22.3848145058	152.364454756	-24514	3400	3149	-550	-5828	-866	-119	46	-177
-21.930187138	-8.58623073403	158.40376362	-12749	-2244	8111	-946	921	736	24564	131	-251
-22.810145912	-20.6039040465	155.167436982	-850	12772	-16897	-3470	-4485	-684	-8222	130	-234
-6.15364914932	-38.9083720206	150.520794752	-11309	3065	3360	4423	-17020	-7101	-107	25	-203
-12.5722936347	-35.0821364122	151.192096283	-15873	-3593	6123	-2948	-5350	-1046	-59	93	-246
-11.6692505788	-44.4278620164	147.580284132	-6473	9451	-15731	-2835	-4121	-1492	-64	114	-233
10.4734313007	-59.3407598952	130.624814163	-10884	2266	2965	3307	-17908	-7189	-125	7	-164
1.17834410171	-54.9243575482	135.23483111	-13890	-6190	10014	-2470	-4498	-535	-74	89	-229
12.8495760098	-64.1117284157	121.016773749	-7563	11739	-17323	-3330	-3395	-727	-53	136	-227
106.178083505	-69.8703965496	39.8452277908	-12570	10779	-9851	4200	-19067	-7993	-122	-16385	-131
89.5257308988	-71.6116962914	42.5464497956	-10942	-7081	10885	-1766	-3720	-153	-108	8230	-187
86.7072741564	-69.1962622163	42.5025507809	-10332	6284	-12291	-6082	4927	3007	-63	131	-232
127.052179823	-52.7303739669	7.67833516354	-13163	8329	-17503	2080	-10816	-3294	-117	30	-162
126.735616028	-46.6001814734	9.40490485173	-13697	-5682	11114	-472	-5612	-1334	-118	31	-162
117.789490477	-43.0335961592	10.6200965528	-14790	1966	2140	-5784	1222	3294	-91	134	-195
127.146468274	-25.692197674	3.67128292331	-15300	9068	-10999	-424	-6494	-1485	-111	78	-179
128.576467637	-12.2851000535	4.58838808916	-10819	-5254	13553	1845	-8007	-3480	-123	21	-148
118.054544085	-10.4194213335	-2.20343186432	-7334	-1670	8919	-5690	-3536	5698	-82	125	-167
115.289969693	2.64037774947	-6.1234499762	-17472	9245	5252	-1719	-5942	607	-90	108	-169
120.485409993	24.3574223223	3.94178578058	-8544	-1827	3784	1297	-3286	-7702	-119	17	-185
115.349517843	26.318067157	-6.94101183878	-7811	-895	2156	-1169	-5842	7926	-100	94	-176
113.36276322	34.0614569143	-7.50690204534	-16150	5578	2427	-1538	-4939	321	-110	54	-177
99.8503857771	59.8446858123	-18.1057595618	-8566	-5562	3136	1146	-5655	-4993	-113	-8207	-173
88.3205517156	54.6573207452	-23.7413144211	-9252	-5696	4488	-3350	-5528	6152	-99	95	-157
80.8093625119	45.7315953637	-27.4390589241	-15484	8374	5288	-2948	-6437	1760	-91	111	-115
36.2625079894	58.0475854216	-73.2360700428	-14809	8767	5069	-1713	-10588	-12527	-86	-16403	-47
20.6542083935	43.8625849774	-90.4839674462	816	-10292	16388	-1280	-5430	-894	-86	24594	-44
33.5180567821	35.7652894433	-72.4009990553	-16206	4616	11754	-2587	-5030	6428	-62	85	-17
20.0131643628	34.8557477426	-92.7309407674	-19547	4848	12736	176	-7417	-7344	-66	-16399	-19
7.95858917074	26.4413055115	-92.3085844744	1964	-10305	14501	420	-5026	-1136	-58	-30	-13
-0.354429540268	15.4627780685	-87.4575851308	-3745	-7836	23759	-302	-5403	-1158	-65	-43	-32
-14.4608965178	9.75118929841	-80.9928591964	-3177	-7913	4210	-1940	-4790	103	-65	-40	-35
-15.9377830607	-1.88233405066	-72.9244647876	-1152	-9909	20764	1409	-6469	-1647	-57	-32	-22
-28.5830032717	-10.3848737399	-70.1328797037	10839	-14470	18964	-1184	-2873	-1516	-91	8281	-59
-33.4283914878	-7.81259695581	-61.709732123	-18168	10650	11777	-1455	-4478	734	-85	111	-59
-25.8881149537	-21.8134648231	-72.7653689115	-1255	-2461	15681	154	-6563	-8060	-103	-24577	-57
-27.2525563693	-21.643139823	-71.1225679257	-6281	-4925	12057	-594	-6074	-776	-92	-8205	-46
-36.183050279	-19.5724273268	-66.4093607716	-5185	-5896	8377	-3484	-2663	-1153	-100	-16	-76
-38.4845791706	-22.2696953825	-55.796423147	-5792	-5112	9565	434	-7249	-932	-92	-19	-50
-38.7007851078	-21.7914071932	-55.3840610098	-10070	-7833	16784	-527	-5407	-1372	-105	-32746	-62
-42.2818950178	-7.89927103954	-43.7976212756	-18745	10424	5854	-1447	-2575	8541	-94	113	-84
-30.4548614684	-21.2149064875	-56.7636417472	-11786	6926	9355	1147	-7219	-11066	-114	-24577	-74
-40.0596542573	-12.756105909	-48.8887097936	-8936	-4900	11948	-911	-4370	-501	-123	8209	-90
-34.4794338772	-1.27332009007	-58.6185718933	-19203	-1152	12016	150	2936	-4527	-109	19	-195
-42.6475875238	3.29336356205	-52.4637557749	-4663	-2554	-558	-920	-4588	1109	-110	51	-203
-43.8232269958	8.25734947132	-47.0754847315	-20123	3119	-708	-1006	-4929	-816	-119	62	-203
-42.2266276281	10.7815654288	-45.7002744995	-13614	-3963	14794	-2048	-2507	-1762	-76	79	-248
-44.0612602777	11.5885947435	-41.3951735233	-11125	8225	-12927	-547	-6058	-1483	-97	42	-232
-41.2257739695	16.4479574238	-36.1376630863	-15011	-773	3207	189	-5530	-720	-105	36	-213
-43.3115315987	21.7270734567	-31.0941643444	-14046	880	4815	-4552	-4385	-317	-99	58	-228
-43.2118683265	28.1615882324	-26.9590960128	-15603	3517	-3726	-1302	-4902	-869	-100	63	-228
-34.8475643942	36.8711271373	-20.6697925504	-25445	7258	-840	764	-4377	699	-70	41	-242
-51.518651287	26.0006814246	-32.5862153933	61	-1495	-1401	-569	-5283	-6162	-75	52	-234
-47.9167350826	32.3112611739	-23.6122790067	-23088	12416	-5255	-1701	-6380	-140	-90	90	-219
-42.7428201943	37.7678794956	-16.9811176965	-16005	8101	-3859	-670	-5687	-1325	-94	84	-220
-41.9370981216	45.597338075	-11.9365113577	-13693	6662	2128	-4571	-1548	-830	-44	130	-233
-33.0853922661	49.0199087971	-4.39584157925	-12477	11103	-10077	515	-6919	-1485	-98	76	-220
-20.9870652595	46.1148213601	5.91319180756	-14021	2336	5293	792	-6388	-344	-102	88	-198
-20.0365243578	50.6318126624	18.3681326218	-26860	12726	-2988	-1021	-4511	-2270	-96	16407	-224
-30.3237987291	49.9664760403	7.09392523601	-2682	-3530	-3443	-951	-5538	338	-98	14	-219
-23.5873679152	52.11417197	14.7755239293	-14530	-533	-1442	-1470	-6222	2092	-105	63	-204
-19.9052163783	51.8920520704	14.5795259652	-16108	2617	292	-763	-5099	-2205	-98	69	-214
-21.5029344812	59.8515341196	17.8759141253	-12736	8223	-10924	-4973	-2772	-773	-79	111	-222
-6.06922794872	60.5911880495	23.4127585756	-15329	7608	-7661	3283	-6843	-1032	-104	55	-210
-4.74646423948	56.7367417165	23.8465132542	-15073	1084	2533	-1100	-5578	-347	-105	73	-197
-9.7020771893	57.0345148286	9.20984960773	-29181	13404	-667	34	-3349	-7359	-95	17	-217
-19.1867244054	56.8192172488	0.984683353135	-7848	-3023	-1504	-1105	-4989	-685	-104	39	-206
-9.38916375449	55.3489561608	11.8277241243	-24194	7699	1112	-802	-5946	75	-113	71	-187
-12.7300202726	38.8358820179	18.0391185868	-13898	760	13775	-5322	-10366	-1200	-105	103	-169
-7.33454313896	40.7359314816	21.928622513	-15353	8328	-1942	-1394	-5367	-1307	-109	91	-172
0.294576433577	34.245756288	18.9530880293	-14324	3965	8890	3338	-6745	-2881	-121	57	-169
-3.69785304178	31.9998731372	17.1373923458	-14428	-1074	9181	-1426	-4904	-894	-115	72	-178
-3.37751191088	36.4399209468	20.433262884	-16586	8447	-6253	-3486	-4673	-633	-109	86	-177
1.12132374872	30.2900996315	12.6610507825	-15146	2323	10751	3627	-6498	-4331	-123	33	-153
-6.07098817854	25.7984201188	11.9955801609	-13124	-1927	11539	-3276	-5810	-533	-122	53	-132
-3.95211188381	30.8482339514	17.1429990488	-17603	4950	2505	-1704	-3663	973	-121	72	-135
-4.40970303712	23.8171059134	10.8637356956	-14647	-472	10932	894	-7774	-3576	-120	31	-90
-7.60282686388	15.9947106204	10.5170530607	-11286	-1912	9972	-2833	-8840	-835	-77	13	-16400
-10.3280347289	4.32968881933	9.26874021095	-5108	-5118	26734	-2876	-7239	-1905	-71	-16	-8212
-19.6854156847	5.25036766404	4.73984358965	-4739	-5318	3133	-1990	-4136	-713	-82	-11	-33
-21.8307512597	1.98628936634	9.89645122103	-5132	-4730	12720	1549	-7472	-362	-60	16389	-16386
-29.7428872608	-5.54068246875	19.7024542868	-1145	-6442	18332	-2686	-7307	-4007	-35	24592	11
-13.4672199794	-2.84818951628	26.5224174101	-12689	2616	18754	4505	-2009	2213	-42	55	16388
-9.94200576669	-13.6168457765	26.25590585	230	949	14769	-2481	-2916	-6166	-48	24579	24576
-10.3652975246	-24.2590113213	33.4247451	1045	-4515	13543	-587	-5758	33	-49	24572	32763
-13.5534065673	-22.1950943593	23.0055269945	-921	-4192	9210	-5489	-2382	-1887	-72	-29	-32
-5.90638954738	-27.0577330523	17.450150043	-3871	-2981	16560	2751	-8137	-483	-57	-11	-8
-12.4493537092	-28.320842508	31.2410375093	1114	-6749	16476	-1139	-5075	-1022	-83	16418	-24
